user_id,usia,jenis_kelamin,tinggi_badan,berat_badan,aktivitas_fisik,pekerjaan_guru,pekerjaan_mahasiswa,pekerjaan_pns,pekerjaan_polisi,pekerjaan_siswa,pekerjaan_staff,pekerjaan_wirausaha,waktu_makan,harga_minimal,harga_maksimal,asin,manis,asam,gurih,pedas,renyah,halus,creamy,kental,digoreng,direbus,dibakar,dikukus,cepat_saji,beli,ranking,makanan,rating
9,21,1,180,70,2,0,0,0,1,0,0,0,1,15000.0,25000.0,8,8,8,8,9,8,8,8,8,8,8,8,8,0.0,0,2,125,4
9,21,1,180,70,2,0,0,0,1,0,0,0,1,15000.0,25000.0,8,8,8,8,9,8,8,8,8,8,8,8,8,0.0,0,3,126,3
9,21,1,180,70,2,0,0,0,1,0,0,0,1,15000.0,25000.0,8,8,8,8,9,8,8,8,8,8,8,8,8,0.0,0,4,127,2
9,21,1,180,70,2,0,0,0,1,0,0,0,1,15000.0,25000.0,8,8,8,8,9,8,8,8,8,8,8,8,8,0.0,0,5,107,1
9,21,1,180,70,2,0,0,0,1,0,0,0,0,15000.0,25000.0,8,8,8,8,9,8,8,8,8,8,8,8,8,0.0,0,1,117,5
9,21,1,180,70,2,0,0,0,1,0,0,0,0,15000.0,25000.0,8,8,8,8,9,8,8,8,8,8,8,8,8,0.0,0,2,91,4
9,21,1,180,70,2,0,0,0,1,0,0,0,0,15000.0,25000.0,8,8,8,8,9,8,8,8,8,8,8,8,8,0.0,0,3,64,3
9,21,1,180,70,2,0,0,0,1,0,0,0,0,15000.0,25000.0,8,8,8,8,9,8,8,8,8,8,8,8,8,0.0,0,4,94,2
9,21,1,180,70,2,0,0,0,1,0,0,0,0,15000.0,25000.0,8,8,8,8,9,8,8,8,8,8,8,8,8,0.0,0,5,91,1
9,21,1,180,70,2,0,0,0,1,0,0,0,3,10000.0,15000.0,8,9,8,9,9,9,8,8,8,8,8,8,8,0.0,0,1,6,5
9,21,1,180,70,2,0,0,0,1,0,0,0,3,10000.0,15000.0,8,9,8,9,9,9,8,8,8,8,8,8,8,0.0,0,2,15,4
9,21,1,180,70,2,0,0,0,1,0,0,0,3,10000.0,15000.0,8,9,8,9,9,9,8,8,8,8,8,8,8,0.0,0,3,17,3
9,21,1,180,70,2,0,0,0,1,0,0,0,3,10000.0,15000.0,8,9,8,9,9,9,8,8,8,8,8,8,8,0.0,0,4,135,2
9,21,1,180,70,2,0,0,0,1,0,0,0,3,10000.0,15000.0,8,9,8,9,9,9,8,8,8,8,8,8,8,0.0,0,5,129,1
10,26,1,160,40,1,0,1,0,0,0,0,0,2,10000.0,20000.0,8,10,7,10,10,9,8,10,9,9,10,10,10,0.0,1,1,120,5
10,26,1,160,40,1,0,1,0,0,0,0,0,2,10000.0,20000.0,8,10,7,10,10,9,8,10,9,9,10,10,10,0.0,1,2,115,4
10,26,1,160,40,1,0,1,0,0,0,0,0,2,10000.0,20000.0,8,10,7,10,10,9,8,10,9,9,10,10,10,0.0,1,3,8,3
10,26,1,160,40,1,0,1,0,0,0,0,0,2,10000.0,20000.0,8,10,7,10,10,9,8,10,9,9,10,10,10,0.0,1,4,20,2
10,26,1,160,40,1,0,1,0,0,0,0,0,2,10000.0,20000.0,8,10,7,10,10,9,8,10,9,9,10,10,10,0.0,1,5,28,1
10,26,1,160,40,1,0,1,0,0,0,0,0,1,10000.0,20000.0,8,9,8,10,9,10,9,10,9,10,10,9,10,1.0,0,1,140,5
10,26,1,160,40,1,0,1,0,0,0,0,0,1,10000.0,20000.0,8,9,8,10,9,10,9,10,9,10,10,9,10,1.0,0,2,140,4
10,26,1,160,40,1,0,1,0,0,0,0,0,1,10000.0,20000.0,8,9,8,10,9,10,9,10,9,10,10,9,10,1.0,0,3,140,3
10,26,1,160,40,1,0,1,0,0,0,0,0,1,10000.0,20000.0,8,9,8,10,9,10,9,10,9,10,10,9,10,1.0,0,4,132,2
10,26,1,160,40,1,0,1,0,0,0,0,0,1,10000.0,20000.0,8,9,8,10,9,10,9,10,9,10,10,9,10,1.0,0,5,120,1
10,26,1,160,40,1,0,1,0,0,0,0,0,0,10000.0,20000.0,5,6,4,6,7,6,6,7,6,6,6,7,7,0.0,0,1,93,5
10,26,1,160,40,1,0,1,0,0,0,0,0,0,10000.0,20000.0,5,6,4,6,7,6,6,7,6,6,6,7,7,0.0,0,2,122,4
10,26,1,160,40,1,0,1,0,0,0,0,0,0,10000.0,20000.0,5,6,4,6,7,6,6,7,6,6,6,7,7,0.0,0,3,159,3
10,26,1,160,40,1,0,1,0,0,0,0,0,0,10000.0,20000.0,5,6,4,6,7,6,6,7,6,6,6,7,7,0.0,0,4,158,2
10,26,1,160,40,1,0,1,0,0,0,0,0,0,10000.0,20000.0,5,6,4,6,7,6,6,7,6,6,6,7,7,0.0,0,5,164,1
10,26,1,160,40,1,0,1,0,0,0,0,0,3,10000.0,10000.0,10,8,9,9,9,9,8,10,9,9,9,9,9,0.0,1,1,135,5
10,26,1,160,40,1,0,1,0,0,0,0,0,3,10000.0,10000.0,10,8,9,9,9,9,8,10,9,9,9,9,9,0.0,1,2,140,4
10,26,1,160,40,1,0,1,0,0,0,0,0,3,10000.0,10000.0,10,8,9,9,9,9,8,10,9,9,9,9,9,0.0,1,3,131,3
10,26,1,160,40,1,0,1,0,0,0,0,0,3,10000.0,10000.0,10,8,9,9,9,9,8,10,9,9,9,9,9,0.0,1,4,132,2
10,26,1,160,40,1,0,1,0,0,0,0,0,3,10000.0,10000.0,10,8,9,9,9,9,8,10,9,9,9,9,9,0.0,1,5,133,1
11,20,1,173,55,0,0,1,0,0,0,0,0,2,10000.0,25000.0,9,7,7,9,10,10,5,5,5,10,5,9,5,1.0,1,1,91,5
11,20,1,173,55,0,0,1,0,0,0,0,0,2,10000.0,25000.0,9,7,7,9,10,10,5,5,5,10,5,9,5,1.0,1,2,64,4
11,20,1,173,55,0,0,1,0,0,0,0,0,2,10000.0,25000.0,9,7,7,9,10,10,5,5,5,10,5,9,5,1.0,1,3,71,3
11,20,1,173,55,0,0,1,0,0,0,0,0,2,10000.0,25000.0,9,7,7,9,10,10,5,5,5,10,5,9,5,1.0,1,4,94,2
11,20,1,173,55,0,0,1,0,0,0,0,0,2,10000.0,25000.0,9,7,7,9,10,10,5,5,5,10,5,9,5,1.0,1,5,103,1
11,20,1,173,55,0,0,1,0,0,0,0,0,1,10000.0,25000.0,9,8,8,9,10,8,6,6,6,10,7,9,7,1.0,1,1,63,5
11,20,1,173,55,0,0,1,0,0,0,0,0,1,10000.0,25000.0,9,8,8,9,10,8,6,6,6,10,7,9,7,1.0,1,2,64,4
11,20,1,173,55,0,0,1,0,0,0,0,0,1,10000.0,25000.0,9,8,8,9,10,8,6,6,6,10,7,9,7,1.0,1,3,71,3
11,20,1,173,55,0,0,1,0,0,0,0,0,1,10000.0,25000.0,9,8,8,9,10,8,6,6,6,10,7,9,7,1.0,1,4,91,2
11,20,1,173,55,0,0,1,0,0,0,0,0,1,10000.0,25000.0,9,8,8,9,10,8,6,6,6,10,7,9,7,1.0,1,5,94,1
11,20,1,173,55,0,0,1,0,0,0,0,0,0,5000.0,20000.0,9,10,5,8,8,8,7,5,5,10,7,7,7,1.0,1,1,11,5
11,20,1,173,55,0,0,1,0,0,0,0,0,0,5000.0,20000.0,9,10,5,8,8,8,7,5,5,10,7,7,7,1.0,1,2,57,4
11,20,1,173,55,0,0,1,0,0,0,0,0,0,5000.0,20000.0,9,10,5,8,8,8,7,5,5,10,7,7,7,1.0,1,3,167,3
11,20,1,173,55,0,0,1,0,0,0,0,0,0,5000.0,20000.0,9,10,5,8,8,8,7,5,5,10,7,7,7,1.0,1,4,135,2
11,20,1,173,55,0,0,1,0,0,0,0,0,0,5000.0,20000.0,9,10,5,8,8,8,7,5,5,10,7,7,7,1.0,1,5,144,1
11,20,1,173,55,0,0,1,0,0,0,0,0,3,5000.0,15000.0,8,10,8,10,7,10,6,6,7,10,6,6,6,1.0,1,1,135,5
11,20,1,173,55,0,0,1,0,0,0,0,0,3,5000.0,15000.0,8,10,8,10,7,10,6,6,7,10,6,6,6,1.0,1,2,145,4
11,20,1,173,55,0,0,1,0,0,0,0,0,3,5000.0,15000.0,8,10,8,10,7,10,6,6,7,10,6,6,6,1.0,1,3,131,3
11,20,1,173,55,0,0,1,0,0,0,0,0,3,5000.0,15000.0,8,10,8,10,7,10,6,6,7,10,6,6,6,1.0,1,4,167,2
11,20,1,173,55,0,0,1,0,0,0,0,0,3,5000.0,15000.0,8,10,8,10,7,10,6,6,7,10,6,6,6,1.0,1,5,168,1
12,21,1,171,49,0,0,1,0,0,0,0,0,2,10000.0,35000.0,1,9,5,7,5,7,7,8,5,5,5,6,4,1.0,1,1,22,5
12,21,1,171,49,0,0,1,0,0,0,0,0,2,10000.0,35000.0,1,9,5,7,5,7,7,8,5,5,5,6,4,1.0,1,2,15,4
12,21,1,171,49,0,0,1,0,0,0,0,0,2,10000.0,35000.0,1,9,5,7,5,7,7,8,5,5,5,6,4,1.0,1,3,170,3
12,21,1,171,49,0,0,1,0,0,0,0,0,2,10000.0,35000.0,1,9,5,7,5,7,7,8,5,5,5,6,4,1.0,1,4,169,2
12,21,1,171,49,0,0,1,0,0,0,0,0,2,10000.0,35000.0,1,9,5,7,5,7,7,8,5,5,5,6,4,1.0,1,5,159,1
12,21,1,171,49,0,0,1,0,0,0,0,0,1,15000.0,50000.0,1,8,3,7,9,7,6,7,6,8,5,10,5,0.0,1,1,55,5
12,21,1,171,49,0,0,1,0,0,0,0,0,1,15000.0,50000.0,1,8,3,7,9,7,6,7,6,8,5,10,5,0.0,1,2,55,4
12,21,1,171,49,0,0,1,0,0,0,0,0,1,15000.0,50000.0,1,8,3,7,9,7,6,7,6,8,5,10,5,0.0,1,3,56,3
12,21,1,171,49,0,0,1,0,0,0,0,0,1,15000.0,50000.0,1,8,3,7,9,7,6,7,6,8,5,10,5,0.0,1,4,160,2
12,21,1,171,49,0,0,1,0,0,0,0,0,1,15000.0,50000.0,1,8,3,7,9,7,6,7,6,8,5,10,5,0.0,1,5,169,1
12,21,1,171,49,0,0,1,0,0,0,0,0,0,15000.0,95000.0,1,8,6,8,10,4,4,7,6,7,5,9,9,0.0,1,1,55,5
12,21,1,171,49,0,0,1,0,0,0,0,0,0,15000.0,95000.0,1,8,6,8,10,4,4,7,6,7,5,9,9,0.0,1,2,160,4
12,21,1,171,49,0,0,1,0,0,0,0,0,0,15000.0,95000.0,1,8,6,8,10,4,4,7,6,7,5,9,9,0.0,1,3,155,3
12,21,1,171,49,0,0,1,0,0,0,0,0,0,15000.0,95000.0,1,8,6,8,10,4,4,7,6,7,5,9,9,0.0,1,4,169,2
12,21,1,171,49,0,0,1,0,0,0,0,0,0,15000.0,95000.0,1,8,6,8,10,4,4,7,6,7,5,9,9,0.0,1,5,67,1
12,21,1,171,49,0,0,1,0,0,0,0,0,3,5000.0,25000.0,6,10,2,5,7,5,5,5,7,8,5,6,5,1.0,1,1,174,5
12,21,1,171,49,0,0,1,0,0,0,0,0,3,5000.0,25000.0,6,10,2,5,7,5,5,5,7,8,5,6,5,1.0,1,2,172,4
12,21,1,171,49,0,0,1,0,0,0,0,0,3,5000.0,25000.0,6,10,2,5,7,5,5,5,7,8,5,6,5,1.0,1,3,158,3
12,21,1,171,49,0,0,1,0,0,0,0,0,3,5000.0,25000.0,6,10,2,5,7,5,5,5,7,8,5,6,5,1.0,1,4,15,2
12,21,1,171,49,0,0,1,0,0,0,0,0,3,5000.0,25000.0,6,10,2,5,7,5,5,5,7,8,5,6,5,1.0,1,5,6,1
13,20,0,156,44,1,0,1,0,0,0,0,0,2,10000.0,25000.0,9,7,6,8,10,10,4,5,4,9,7,8,7,1.0,0,1,58,5
13,20,0,156,44,1,0,1,0,0,0,0,0,2,10000.0,25000.0,9,7,6,8,10,10,4,5,4,9,7,8,7,1.0,0,2,59,4
13,20,0,156,44,1,0,1,0,0,0,0,0,2,10000.0,25000.0,9,7,6,8,10,10,4,5,4,9,7,8,7,1.0,0,3,63,3
13,20,0,156,44,1,0,1,0,0,0,0,0,2,10000.0,25000.0,9,7,6,8,10,10,4,5,4,9,7,8,7,1.0,0,4,115,2
13,20,0,156,44,1,0,1,0,0,0,0,0,2,10000.0,25000.0,9,7,6,8,10,10,4,5,4,9,7,8,7,1.0,0,5,121,1
13,20,0,156,44,1,0,1,0,0,0,0,0,1,10000.0,25000.0,7,5,6,7,9,9,5,4,3,7,5,7,5,1.0,1,1,58,5
13,20,0,156,44,1,0,1,0,0,0,0,0,1,10000.0,25000.0,7,5,6,7,9,9,5,4,3,7,5,7,5,1.0,1,2,59,4
13,20,0,156,44,1,0,1,0,0,0,0,0,1,10000.0,25000.0,7,5,6,7,9,9,5,4,3,7,5,7,5,1.0,1,3,63,3
13,20,0,156,44,1,0,1,0,0,0,0,0,1,10000.0,25000.0,7,5,6,7,9,9,5,4,3,7,5,7,5,1.0,1,4,115,2
13,20,0,156,44,1,0,1,0,0,0,0,0,1,10000.0,25000.0,7,5,6,7,9,9,5,4,3,7,5,7,5,1.0,1,5,121,1
13,20,0,156,44,1,0,1,0,0,0,0,0,0,10000.0,15000.0,7,5,6,7,10,10,5,5,4,8,5,7,6,1.0,1,1,120,5
13,20,0,156,44,1,0,1,0,0,0,0,0,0,10000.0,15000.0,7,5,6,7,10,10,5,5,4,8,5,7,6,1.0,1,2,115,4
13,20,0,156,44,1,0,1,0,0,0,0,0,0,10000.0,15000.0,7,5,6,7,10,10,5,5,4,8,5,7,6,1.0,1,3,118,3
13,20,0,156,44,1,0,1,0,0,0,0,0,0,10000.0,15000.0,7,5,6,7,10,10,5,5,4,8,5,7,6,1.0,1,4,124,2
13,20,0,156,44,1,0,1,0,0,0,0,0,0,10000.0,15000.0,7,5,6,7,10,10,5,5,4,8,5,7,6,1.0,1,5,163,1
13,20,0,156,44,1,0,1,0,0,0,0,0,3,10.0,20.0,9,7,6,8,10,10,4,4,3,9,3,8,4,1.0,1,1,129,5
13,20,0,156,44,1,0,1,0,0,0,0,0,3,10.0,20.0,9,7,6,8,10,10,4,4,3,9,3,8,4,1.0,1,2,145,4
13,20,0,156,44,1,0,1,0,0,0,0,0,3,10.0,20.0,9,7,6,8,10,10,4,4,3,9,3,8,4,1.0,1,3,170,3
13,20,0,156,44,1,0,1,0,0,0,0,0,3,10.0,20.0,9,7,6,8,10,10,4,4,3,9,3,8,4,1.0,1,4,171,2
13,20,0,156,44,1,0,1,0,0,0,0,0,3,10.0,20.0,9,7,6,8,10,10,4,4,3,9,3,8,4,1.0,1,5,162,1
14,20,1,175,55,1,0,1,0,0,0,0,0,2,15000.0,20000.0,4,1,1,8,8,8,1,1,1,7,5,8,5,0.0,1,1,22,5
14,20,1,175,55,1,0,1,0,0,0,0,0,2,15000.0,20000.0,4,1,1,8,8,8,1,1,1,7,5,8,5,0.0,1,2,121,4
14,20,1,175,55,1,0,1,0,0,0,0,0,2,15000.0,20000.0,4,1,1,8,8,8,1,1,1,7,5,8,5,0.0,1,3,58,3
14,20,1,175,55,1,0,1,0,0,0,0,0,2,15000.0,20000.0,4,1,1,8,8,8,1,1,1,7,5,8,5,0.0,1,4,118,2
14,20,1,175,55,1,0,1,0,0,0,0,0,2,15000.0,20000.0,4,1,1,8,8,8,1,1,1,7,5,8,5,0.0,1,5,81,1
14,20,1,175,55,1,0,1,0,0,0,0,0,1,13000.0,20000.0,2,2,2,8,8,8,3,3,3,6,3,7,2,0.0,0,1,121,5
14,20,1,175,55,1,0,1,0,0,0,0,0,1,13000.0,20000.0,2,2,2,8,8,8,3,3,3,6,3,7,2,0.0,0,2,66,4
14,20,1,175,55,1,0,1,0,0,0,0,0,1,13000.0,20000.0,2,2,2,8,8,8,3,3,3,6,3,7,2,0.0,0,3,78,3
14,20,1,175,55,1,0,1,0,0,0,0,0,1,13000.0,20000.0,2,2,2,8,8,8,3,3,3,6,3,7,2,0.0,0,4,121,2
14,20,1,175,55,1,0,1,0,0,0,0,0,1,13000.0,20000.0,2,2,2,8,8,8,3,3,3,6,3,7,2,0.0,0,5,112,1
14,20,1,175,55,1,0,1,0,0,0,0,0,0,15000.0,20000.0,2,1,2,7,8,9,6,5,7,1,5,1,5,0.0,0,1,135,5
14,20,1,175,55,1,0,1,0,0,0,0,0,0,15000.0,20000.0,2,1,2,7,8,9,6,5,7,1,5,1,5,0.0,0,2,158,4
14,20,1,175,55,1,0,1,0,0,0,0,0,0,15000.0,20000.0,2,1,2,7,8,9,6,5,7,1,5,1,5,0.0,0,3,11,3
14,20,1,175,55,1,0,1,0,0,0,0,0,0,15000.0,20000.0,2,1,2,7,8,9,6,5,7,1,5,1,5,0.0,0,4,52,2
14,20,1,175,55,1,0,1,0,0,0,0,0,0,15000.0,20000.0,2,1,2,7,8,9,6,5,7,1,5,1,5,0.0,0,5,12,1
14,20,1,175,55,1,0,1,0,0,0,0,0,3,15000.0,20000.0,1,7,1,5,1,9,1,1,1,4,7,1,7,1.0,1,1,32,5
14,20,1,175,55,1,0,1,0,0,0,0,0,3,15000.0,20000.0,1,7,1,5,1,9,1,1,1,4,7,1,7,1.0,1,2,34,4
14,20,1,175,55,1,0,1,0,0,0,0,0,3,15000.0,20000.0,1,7,1,5,1,9,1,1,1,4,7,1,7,1.0,1,3,55,3
14,20,1,175,55,1,0,1,0,0,0,0,0,3,15000.0,20000.0,1,7,1,5,1,9,1,1,1,4,7,1,7,1.0,1,4,169,2
14,20,1,175,55,1,0,1,0,0,0,0,0,3,15000.0,20000.0,1,7,1,5,1,9,1,1,1,4,7,1,7,1.0,1,5,172,1
15,18,0,142,36,0,0,1,0,0,0,0,0,2,15000.0,35000.0,4,8,3,7,8,8,6,7,7,6,5,4,5,1.0,1,1,125,5
15,18,0,142,36,0,0,1,0,0,0,0,0,2,15000.0,35000.0,4,8,3,7,8,8,6,7,7,6,5,4,5,1.0,1,2,20,4
15,18,0,142,36,0,0,1,0,0,0,0,0,2,15000.0,35000.0,4,8,3,7,8,8,6,7,7,6,5,4,5,1.0,1,3,14,3
15,18,0,142,36,0,0,1,0,0,0,0,0,2,15000.0,35000.0,4,8,3,7,8,8,6,7,7,6,5,4,5,1.0,1,4,6,2
15,18,0,142,36,0,0,1,0,0,0,0,0,2,15000.0,35000.0,4,8,3,7,8,8,6,7,7,6,5,4,5,1.0,1,5,34,1
15,18,0,142,36,0,0,1,0,0,0,0,0,1,15000.0,30000.0,4,9,2,7,8,8,8,6,4,7,6,4,5,1.0,1,1,121,5
15,18,0,142,36,0,0,1,0,0,0,0,0,1,15000.0,30000.0,4,9,2,7,8,8,8,6,4,7,6,4,5,1.0,1,2,172,4
15,18,0,142,36,0,0,1,0,0,0,0,0,1,15000.0,30000.0,4,9,2,7,8,8,8,6,4,7,6,4,5,1.0,1,3,169,3
15,18,0,142,36,0,0,1,0,0,0,0,0,1,15000.0,30000.0,4,9,2,7,8,8,8,6,4,7,6,4,5,1.0,1,4,129,2
15,18,0,142,36,0,0,1,0,0,0,0,0,1,15000.0,30000.0,4,9,2,7,8,8,8,6,4,7,6,4,5,1.0,1,5,60,1
15,18,0,142,36,0,0,1,0,0,0,0,0,0,15000.0,40000.0,2,10,1,8,8,9,10,8,5,8,5,3,4,1.0,1,1,122,5
15,18,0,142,36,0,0,1,0,0,0,0,0,0,15000.0,40000.0,2,10,1,8,8,9,10,8,5,8,5,3,4,1.0,1,2,58,4
15,18,0,142,36,0,0,1,0,0,0,0,0,0,15000.0,40000.0,2,10,1,8,8,9,10,8,5,8,5,3,4,1.0,1,3,170,3
15,18,0,142,36,0,0,1,0,0,0,0,0,0,15000.0,40000.0,2,10,1,8,8,9,10,8,5,8,5,3,4,1.0,1,4,133,2
15,18,0,142,36,0,0,1,0,0,0,0,0,0,15000.0,40000.0,2,10,1,8,8,9,10,8,5,8,5,3,4,1.0,1,5,43,1
15,18,0,142,36,0,0,1,0,0,0,0,0,3,10000.0,40000.0,3,8,2,9,7,7,6,5,4,8,6,4,5,1.0,1,1,17,5
15,18,0,142,36,0,0,1,0,0,0,0,0,3,10000.0,40000.0,3,8,2,9,7,7,6,5,4,8,6,4,5,1.0,1,2,144,4
15,18,0,142,36,0,0,1,0,0,0,0,0,3,10000.0,40000.0,3,8,2,9,7,7,6,5,4,8,6,4,5,1.0,1,3,170,3
15,18,0,142,36,0,0,1,0,0,0,0,0,3,10000.0,40000.0,3,8,2,9,7,7,6,5,4,8,6,4,5,1.0,1,4,9,2
15,18,0,142,36,0,0,1,0,0,0,0,0,3,10000.0,40000.0,3,8,2,9,7,7,6,5,4,8,6,4,5,1.0,1,5,3,1
16,20,0,155,39,0,0,1,0,0,0,0,0,2,5000.0,10000.0,9,9,9,9,9,9,3,3,4,9,9,3,3,0.0,1,1,57,5
16,20,0,155,39,0,0,1,0,0,0,0,0,2,5000.0,10000.0,9,9,9,9,9,9,3,3,4,9,9,3,3,0.0,1,2,63,4
16,20,0,155,39,0,0,1,0,0,0,0,0,2,5000.0,10000.0,9,9,9,9,9,9,3,3,4,9,9,3,3,0.0,1,3,115,3
16,20,0,155,39,0,0,1,0,0,0,0,0,2,5000.0,10000.0,9,9,9,9,9,9,3,3,4,9,9,3,3,0.0,1,4,103,2
16,20,0,155,39,0,0,1,0,0,0,0,0,2,5000.0,10000.0,9,9,9,9,9,9,3,3,4,9,9,3,3,0.0,1,5,104,1
16,20,0,155,39,0,0,1,0,0,0,0,0,1,5000.0,10000.0,8,8,7,8,8,8,6,4,6,9,8,2,2,1.0,1,1,22,5
16,20,0,155,39,0,0,1,0,0,0,0,0,1,5000.0,10000.0,8,8,7,8,8,8,6,4,6,9,8,2,2,1.0,1,2,63,4
16,20,0,155,39,0,0,1,0,0,0,0,0,1,5000.0,10000.0,8,8,7,8,8,8,6,4,6,9,8,2,2,1.0,1,3,145,3
16,20,0,155,39,0,0,1,0,0,0,0,0,1,5000.0,10000.0,8,8,7,8,8,8,6,4,6,9,8,2,2,1.0,1,4,59,2
16,20,0,155,39,0,0,1,0,0,0,0,0,1,5000.0,10000.0,8,8,7,8,8,8,6,4,6,9,8,2,2,1.0,1,5,5,1
16,20,0,155,39,0,0,1,0,0,0,0,0,0,5000.0,10000.0,5,7,4,8,7,9,4,3,3,8,6,8,6,0.0,1,1,104,5
16,20,0,155,39,0,0,1,0,0,0,0,0,0,5000.0,10000.0,5,7,4,8,7,9,4,3,3,8,6,8,6,0.0,1,2,135,4
16,20,0,155,39,0,0,1,0,0,0,0,0,0,5000.0,10000.0,5,7,4,8,7,9,4,3,3,8,6,8,6,0.0,1,3,117,3
16,20,0,155,39,0,0,1,0,0,0,0,0,0,5000.0,10000.0,5,7,4,8,7,9,4,3,3,8,6,8,6,0.0,1,4,22,2
16,20,0,155,39,0,0,1,0,0,0,0,0,0,5000.0,10000.0,5,7,4,8,7,9,4,3,3,8,6,8,6,0.0,1,5,59,1
16,20,0,155,39,0,0,1,0,0,0,0,0,3,2000.0,5000.0,9,8,9,9,9,9,7,5,6,8,9,2,2,1.0,1,1,167,5
16,20,0,155,39,0,0,1,0,0,0,0,0,3,2000.0,5000.0,9,8,9,9,9,9,7,5,6,8,9,2,2,1.0,1,2,152,4
16,20,0,155,39,0,0,1,0,0,0,0,0,3,2000.0,5000.0,9,8,9,9,9,9,7,5,6,8,9,2,2,1.0,1,3,145,3
16,20,0,155,39,0,0,1,0,0,0,0,0,3,2000.0,5000.0,9,8,9,9,9,9,7,5,6,8,9,2,2,1.0,1,4,36,2
16,20,0,155,39,0,0,1,0,0,0,0,0,3,2000.0,5000.0,9,8,9,9,9,9,7,5,6,8,9,2,2,1.0,1,5,9,1
17,20,0,145,40,0,0,1,0,0,0,0,0,2,10000.0,30000.0,3,5,3,5,6,5,4,4,5,6,5,4,4,1.0,1,1,171,5
17,20,0,145,40,0,0,1,0,0,0,0,0,2,10000.0,30000.0,3,5,3,5,6,5,4,4,5,6,5,4,4,1.0,1,2,55,4
17,20,0,145,40,0,0,1,0,0,0,0,0,2,10000.0,30000.0,3,5,3,5,6,5,4,4,5,6,5,4,4,1.0,1,3,56,3
17,20,0,145,40,0,0,1,0,0,0,0,0,2,10000.0,30000.0,3,5,3,5,6,5,4,4,5,6,5,4,4,1.0,1,4,48,2
17,20,0,145,40,0,0,1,0,0,0,0,0,2,10000.0,30000.0,3,5,3,5,6,5,4,4,5,6,5,4,4,1.0,1,5,60,1
17,20,0,145,40,0,0,1,0,0,0,0,0,1,15000.0,25000.0,2,9,7,8,9,8,7,9,9,9,8,7,8,1.0,1,1,121,5
17,20,0,145,40,0,0,1,0,0,0,0,0,1,15000.0,25000.0,2,9,7,8,9,8,7,9,9,9,8,7,8,1.0,1,2,125,4
17,20,0,145,40,0,0,1,0,0,0,0,0,1,15000.0,25000.0,2,9,7,8,9,8,7,9,9,9,8,7,8,1.0,1,3,159,3
17,20,0,145,40,0,0,1,0,0,0,0,0,1,15000.0,25000.0,2,9,7,8,9,8,7,9,9,9,8,7,8,1.0,1,4,163,2
17,20,0,145,40,0,0,1,0,0,0,0,0,1,15000.0,25000.0,2,9,7,8,9,8,7,9,9,9,8,7,8,1.0,1,5,169,1
17,20,0,145,40,0,0,1,0,0,0,0,0,0,10000.0,25000.0,2,9,1,8,7,8,7,8,6,7,8,6,7,0.0,0,1,11,5
17,20,0,145,40,0,0,1,0,0,0,0,0,0,10000.0,25000.0,2,9,1,8,7,8,7,8,6,7,8,6,7,0.0,0,2,103,4
17,20,0,145,40,0,0,1,0,0,0,0,0,0,10000.0,25000.0,2,9,1,8,7,8,7,8,6,7,8,6,7,0.0,0,3,32,3
